11257,2015-12-03 22:34:44.796+00,2015-12-03 22:56:19.76+00,-76.983507,38.907147,-76.983061,38.907782
1283,2015-12-03 22:34:44.796+00,2015-12-03 22:58:08.035+00,-76.982173,38.90514,-76.98137,38.904836
24480,2015-12-03 22:34:44.796+00,2015-12-03 22:58:29.519+00,-76.9908732,38.9123226,-76.9907731,38.9123358
154,2015-12-03 22:34:44.796+00,2015-12-03 22:59:59.748+00,-77.033021,38.942932,-77.032725,38.942928
7946,2015-12-03 22:34:44.796+00,2015-12-03 23:00:21.381+00,-77.032725,38.942928,-77.032726,38.943275
9091,2015-12-03 22:34:44.796+00,2015-12-03 23:01:05.952+00,-77.033021,38.942932,-77.034521,38.942936
10996,2015-12-03 22:34:44.796+00,2015-12-03 23:01:58.911+00,-77.0363878,38.9418728,-77.036378,38.9429326
10994,2015-12-03 22:34:44.796+00,2015-12-03 23:02:16.429+00,-77.03394,38.94187,-77.0363878,38.9418728
7766,2015-12-03 22:34:44.796+00,2015-12-03 23:04:46.544+00,-76.978154,38.9169277,-76.9784205,38.9170097
4950,2015-12-03 22:34:44.796+00,2015-12-03 23:05:40.259+00,-76.9785351,38.9171674,-76.9784722,38.9174061
4948,2015-12-03 22:34:44.796+00,2015-12-03 23:06:20.477+00,-76.9778473,38.9174181,-76.9784722,38.9174061
8399,2015-12-03 22:34:44.796+00,2015-12-03 23:07:16.929+00,-76.979006,38.919894,-76.978617,38.91945
14393,2015-12-03 22:34:44.796+00,2015-12-03 23:10:24.542+00,-76.978994,38.920228,-76.978104,38.920229
26651,2015-12-03 22:34:44.796+00,2015-12-03 23:23:03.446+00,-76.986951,38.909446,-76.985773,38.910474
9163,2015-12-03 22:34:44.796+00,2015-12-03 23:09:02.765+00,-76.978995,38.9212904,-76.978097,38.9212903
8896,2015-12-03 22:34:44.796+00,2015-12-03 23:17:27.487+00,-77.000572,38.902514,-77.000572,38.903727
19458,2015-12-03 22:34:44.796+00,2015-12-03 23:14:12.793+00,-76.999431,38.906706,-76.998939,38.907425
8903,2015-12-03 22:34:44.796+00,2015-12-03 23:15:44.069+00,-77.000484,38.907149,-76.999987,38.907865
18421,2015-12-03 22:34:44.796+00,2015-12-03 23:20:38.362+00,-76.985097,38.911702,-76.98482,38.911312
26652,2015-12-03 22:34:44.796+00,2015-12-03 23:21:46.523+00,-76.985773,38.910474,-76.98482,38.911312
24486,2015-12-04 06:19:58.587+00,2015-12-04 19:53:12.316+00,-76.9938321,38.9155596,-76.9923289,38.9122243
24474,2015-12-04 06:19:58.587+00,2015-12-04 19:53:23.653+00,-76.9923289,38.9122243,-76.9923004,38.912078
24471,2015-12-04 06:19:58.587+00,2015-12-04 19:53:55.499+00,-76.9925515,38.9110736,-76.9921457,38.9121045
8901,2015-12-04 06:19:58.587+00,2015-12-04 19:54:38.615+00,-77.0004055,38.9080464,-76.999987,38.907865
8903,2015-12-04 06:19:58.587+00,2015-12-04 19:55:08.273+00,-77.000484,38.907149,-76.999987,38.907865
19457,2015-12-04 06:19:58.587+00,2015-12-04 19:56:27.788+00,-76.999431,38.906706,-76.999504,38.90564
19453,2015-12-04 06:19:58.587+00,2015-12-04 19:57:00.093+00,-76.999507,38.903728,-76.999504,38.90564
19146,2015-12-04 06:19:58.587+00,2015-12-04 20:15:44.762+00,-76.997839,38.906951,-76.995842,38.909613
24468,2015-12-04 06:19:58.587+00,2015-12-04 20:16:58.785+00,-76.9923004,38.912078,-76.9925515,38.9110736
13259,2015-12-04 06:19:58.587+00,2015-12-04 20:19:35.469+00,-76.9904,38.906386,-76.988277,38.90547
19144,2015-12-04 06:19:58.587+00,2015-12-04 20:29:43.879+00,-76.998939,38.907425,-76.998077,38.908647
968,2015-12-04 06:19:58.587+00,2015-12-04 20:30:46.626+00,-76.999129,38.909094,-76.998077,38.908647
27131,2015-12-04 06:19:58.587+00,2015-12-04 20:32:29.082+00,-77.0045278,38.9088629,-76.9785351,38.9171674
27131,2015-12-04 21:08:39.042+00,2015-12-04 21:09:55.976+00,-77.0045278,38.9088629,-76.9785351,38.9171674
27131,2015-12-04 22:24:54.25+00,2015-12-04 22:26:38.848+00,-77.0045278,38.9088629,-76.9785351,38.9171674
27131,2015-12-04 22:24:54.25+00,2015-12-04 22:29:08.28+00,-77.0045278,38.9088629,-76.9785351,38.9171674
27131,2015-12-04 22:24:54.25+00,2015-12-04 22:51:56.74+00,-77.0045278,38.9088629,-76.9785351,38.9171674
27132,2015-12-04 23:10:51.807+00,2015-12-04 23:12:24.074+00,-76.9785351,38.9171674,-76.9713637,38.917263
24487,2015-12-04 23:10:51.807+00,2015-12-04 23:15:50.656+00,-76.9921816,38.9122475,-76.9936938,38.9155601
18422,2015-12-04 23:10:51.807+00,2015-12-04 23:18:03.913+00,-76.985097,38.911702,-76.986075,38.913341
23161,2015-12-04 23:10:51.807+00,2015-12-04 23:21:13.581+00,-76.9784205,38.9170097,-76.9783006,38.9168974
12,2015-12-04 23:10:51.807+00,2015-12-04 23:51:17.42+00,-77.0322691,38.9889818,-77.0311591,38.9901283
5118,2015-12-04 23:10:51.807+00,2015-12-04 23:52:27.586+00,-77.0594121,38.8855697,-77.0597204,38.8861398
356,2015-12-04 23:10:51.807+00,2015-12-04 23:52:31.84+00,-77.0594121,38.8855697,-77.058892,38.886102
5936,2015-12-04 23:10:51.807+00,2015-12-04 23:52:52.358+00,-77.0531823,38.8881873,-77.058892,38.886102
7404,2015-12-04 23:10:51.807+00,2015-12-04 23:53:31.638+00,-77.0531823,38.8881873,-77.0512572,38.8896047
21514,2015-12-04 23:10:51.807+00,2015-12-07 07:07:49.369+00,-76.986566,38.909276,-76.98584,38.908967
19149,2015-12-04 23:10:51.807+00,2015-12-07 17:03:18.081+00,-76.986785,38.902452,-76.986047,38.902141
19149,2015-12-04 23:10:51.807+00,2015-12-07 17:03:18.077+00,-76.986785,38.902452,-76.986047,38.902141
19147,2015-12-04 23:10:51.807+00,2015-12-07 17:03:41.753+00,-76.986665,38.901247,-76.986047,38.902141
26856,2015-12-04 23:10:51.807+00,2015-12-07 17:52:55.227+00,-76.9833635,38.9001817,-76.983008,38.900665
8142,2015-12-04 23:10:51.807+00,2015-12-07 17:54:17.266+00,-76.983008,38.900665,-76.982967,38.900732
4276,2015-12-04 23:10:51.807+00,2015-12-07 17:55:24.851+00,-76.982321,38.901736,-76.980879,38.901164
4276,2015-12-04 23:10:51.807+00,2015-12-07 17:55:24.85+00,-76.982321,38.901736,-76.980879,38.901164
16049,2015-12-04 23:10:51.807+00,2015-12-07 17:55:47.468+00,-76.981969,38.9007234,-76.980879,38.901164
15053,2015-12-04 23:10:51.807+00,2015-12-07 17:57:50.217+00,-76.982911,38.900821,-76.982321,38.901736
15051,2015-12-04 23:10:51.807+00,2015-12-07 17:58:01.471+00,-76.982967,38.900732,-76.982911,38.900821
8142,2015-12-04 23:10:51.807+00,2015-12-07 17:58:03.285+00,-76.983008,38.900665,-76.982967,38.900732
8404,2015-12-04 23:10:51.807+00,2015-12-07 17:59:26.596+00,-76.992637,38.903789,-76.990183,38.902739
19485,2015-12-04 23:10:51.807+00,2015-12-07 18:00:32.661+00,-76.992637,38.903789,-76.992638,38.903162
234,2015-12-04 23:10:51.807+00,2015-12-07 18:01:22.984+00,-76.990183,38.902739,-76.9907794,38.9025104
20058,2015-12-04 23:10:51.807+00,2015-12-07 18:02:12.816+00,-76.983929,38.902425,-76.982321,38.901736
20071,2015-12-04 23:10:51.807+00,2015-12-07 18:02:56.462+00,-76.981631,38.905981,-76.981863,38.905622
20069,2015-12-04 23:10:51.807+00,2015-12-07 18:03:15.158+00,-76.982173,38.90514,-76.981863,38.905622
1283,2015-12-04 23:10:51.807+00,2015-12-07 18:03:31.272+00,-76.982173,38.90514,-76.98137,38.904836
177,2015-12-04 23:10:51.807+00,2015-12-07 18:21:16.828+00,-77.011773,38.968219,-77.011434,38.968217
13927,2015-12-04 23:10:51.807+00,2015-12-07 18:26:54.117+00,-77.009047,38.966419,-77.009048,38.967339
7170,2015-12-04 23:10:51.807+00,2015-12-07 18:27:37.341+00,-77.009047,38.966419,-77.010725,38.966326
21795,2015-12-04 23:10:51.807+00,2015-12-07 18:28:39.081+00,-77.009185,38.964983,-77.010725,38.966326
15312,2015-12-04 23:10:51.807+00,2015-12-07 18:32:19.436+00,-77.010701,38.9623707,-77.010464,38.9626963
17991,2015-12-04 23:10:51.807+00,2015-12-07 18:33:01.952+00,-77.010701,38.9623707,-77.010967,38.9626965
18625,2015-12-04 23:10:51.807+00,2015-12-07 18:30:52.994+00,-77.008927,38.964758,-77.008318,38.96557
26653,2015-12-04 23:10:51.807+00,2015-12-07 18:38:13.672+00,-76.9832876,38.912438,-76.983427,38.91255
20623,2015-12-04 23:10:51.807+00,2015-12-07 18:40:18.681+00,-76.982548,38.903026,-76.981711,38.904319
18615,2015-12-04 23:10:51.807+00,2015-12-07 18:36:18.336+00,-76.9762371,38.9126177,-76.974176,38.912594
25,2015-12-04 23:10:51.807+00,2015-12-07 18:37:27.642+00,-77.0024759,38.9657115,-77.0015081,38.9668613
20622,2015-12-04 23:10:51.807+00,2015-12-07 18:41:05.652+00,-76.981711,38.904319,-76.980862,38.903986
187,2015-12-04 23:10:51.807+00,2015-12-07 18:43:09.568+00,-77.094173,38.923035,-77.094326,38.922767
